Title,Year,Engine,Fuel,Transmission,Drive,Mileage,Price,Location
BMW X5,2007,3.0 л (272 л.с.),бензин,АКПП,4WD,207 806 км,1 250 000,Москва
BMW 5-Series,2020,2.0 л (190 л.с.),дизель,АКПП,4WD,127 312 км,3 650 000,Санкт-Петербург
BMW 3-Series,2000,2.0 л (150 л.с.),бензин,АКПП,задний,212 000 км,600 000,Первомайский
BMW 1-Series,2011,1.6 л (116 л.с.),бензин,АКПП,задний,225 900 км,1 050 000,Славянск-На-Кубани
BMW 3-Series,2000,1.9 л (105 л.с.),бензин,механика,задний,325 000 км,385 000,Краснодар
BMW 5-Series,2014,3.0 л (258 л.с.),дизель,АКПП,4WD,205 993 км,2 890 000,Казань
BMW X5,2020,3.0 л (265 л.с.),дизель,АКПП,4WD,107 829 км,7 350 000,Москва
BMW X3,2024,2.0 л (245 л.с.),бензин,АКПП,4WD,38 819 км,6 000 000,Москва
BMW 3-Series,2016,2.0 л (271 л.с.),гибрид,автомат,задний,92 000 км,1 835 000,Хабаровск
BMW X6,2010,3.0 л (245 л.с.),дизель,АКПП,4WD,287 200 км,2 600 000,Кемерово
BMW X5,2001,3.0 л (231 л.с.),бензин,АКПП,4WD,280 000 км,865 000,Томск
BMW X5,2016,3.0 л (306 л.с.),бензин,АКПП,4WD,101 000 км,3 590 000,Иркутск
BMW 5-Series,1997,2.0 л (150 л.с.),бензин,механика,задний,316 000 км,235 000,Калининград
BMW 7-Series,2000,2.8 л (193 л.с.),бензин,АКПП,задний,300 000 км,540 001,Тюмень
BMW X7,2026,3.0 л (381 л.с.),гибрид,АКПП,4WD,N/A,18 990 000,Москва
BMW X6,2025,3.0 л (298 л.с.),дизель,АКПП,4WD,N/A,14 650 000,Москва
BMW 3-Series,2017,1.5 л (136 л.с.),бензин,АКПП,задний,24 700 км,1 395 000,Япония→Владивосток
BMW 3-Series,2012,2.0 л (245 л.с.),бензин,АКПП,4WD,210 000 км,1 750 000,Екатеринбург
BMW 5-Series,2021,2.0 л (195 л.с.),дизель,АКПП,4WD,72 968 км,4 599 000,Екатеринбург
BMW 2-Series,2020,2.0 л (306 л.с.),бензин,АКПП,4WD,63 209 км,4 797 000,Воронеж
BMW 3-Series,2000,1.9 л (95 л.с.),бензин,автомат,задний,200 000 км,400 000,Нижнеудинск
BMW X5,2013,3.0 л (249 л.с.),дизель,АКПП,4WD,225 000 км,2 350 000,Иркутск
BMW X5,2020,3.0 л (265 л.с.),дизель,АКПП,4WD,118 000 км,6 750 000,Москва
BMW 5-Series,2017,2.0 л (190 л.с.),дизель,АКПП,задний,72 000 км,3 800 000,Владивосток
BMW 4-Series,2021,3.0 л (387 л.с.),бензин,АКПП,4WD,63 869 км,5 680 000,Самара
BMW X1,2020,2.0 л (231 л.с.),бензин,АКПП,4WD,76 000 км,2 350 000,Могилёв
BMW X5,2013,3.0 л (249 л.с.),дизель,АКПП,4WD,280 000 км,2 900 000,Челябинск
BMW X5,2004,3.0 л (231 л.с.),бензин,АКПП,4WD,316 000 км,1 045 000,Новосибирск
BMW 2-Series Gran Tourer,2017,2.0 л (150 л.с.),дизель,АКПП,передний,185 000 км,1 730 000,Шахты
BMW X3,2012,2.0 л (184 л.с.),бензин,АКПП,4WD,108 512 км,1 614 000,Самара
BMW X6,2008,3.0 л (306 л.с.),бензин,АКПП,4WD,275 608 км,1 777 000,Барнаул
BMW X1,2011,2.0 л (245 л.с.),бензин,АКПП,4WD,320 000 км,1 333 333,Москва
BMW 5-Series,2024,2.0 л (197 л.с.),дизель,АКПП,4WD,35 898 км,8 490 000,Ижевск
BMW X5,2022,3.0 л (286 л.с.),дизель,АКПП,4WD,25 066 км,8 800 000,Новосибирск
BMW X6,2013,4.4 л (555 л.с.),бензин,АКПП,4WD,171 000 км,2 150 000,Краснодар
BMW X5,2008,3.0 л (272 л.с.),бензин,АКПП,4WD,360 000 км,1 600 000,Москва
BMW 5-Series,2020,2.0 л (190 л.с.),дизель,АКПП,задний,192 500 км,3 730 000,Симферополь
BMW 2-Series Active Tourer,2017,1.5 л (136 л.с.),бензин,АКПП,передний,68 000 км,1 250 000,Большой Камень
BMW 5-Series,2019,2.0 л (184 л.с.),бензин,АКПП,задний,199 000 км,2 950 000,Краснодар
BMW X1,2018,2.0 л (150 л.с.),дизель,АКПП,4WD,91 400 км,2 550 000,Москва
BMW 5-Series,2022,2.0 л (184 л.с.),бензин,АКПП,задний,44 000 км,4 999 999,Челябинск
BMW 4-Series,2018,2.0 л (252 л.с.),бензин,АКПП,задний,95 000 км,2 500 000,Москва
BMW X6,2012,3.0 л (306 л.с.),бензин,АКПП,4WD,206 000 км,2 098 900,Самара
BMW 3-Series,1998,1.9 л (118 л.с.),бензин,механика,задний,200 000 км,350 000,Новокузнецк
BMW X3,2021,3.0 л (249 л.с.),дизель,АКПП,4WD,71 932 км,6 000 000,Иркутск
BMW X3,2024,2.0 л (184 л.с.),бензин,АКПП,4WD,N/A,7 150 000,Иркутск
BMW X5,2008,3.0 л (272 л.с.),бензин,АКПП,4WD,310 000 км,1 350 000,Самара
BMW 3-Series,2018,2.0 л (252 л.с.),бензин,АКПП,задний,68 000 км,2 820 000,Пятигорск
BMW X3,2017,2.0 л (184 л.с.),дизель,АКПП,4WD,176 278 км,2 030 000,Хабаровск
BMW 5-Series,2013,2.0 л (245 л.с.),бензин,АКПП,4WD,343 907 км,1 530 000,Екатеринбург
BMW 3-Series,2022,2.0 л (258 л.с.),бензин,автомат,задний,45 000 км,3 268 000,Минск
BMW X5,2002,3.0 л (231 л.с.),бензин,АКПП,4WD,333 000 км,979 000,Оренбург
BMW X6,2009,3.0 л (306 л.с.),бензин,АКПП,4WD,220 000 км,1 580 000,Новосибирск
BMW X3,2021,2.0 л (252 л.с.),бензин,АКПП,4WD,23 500 км,4 600 000,Москва
BMW X5,2007,3.0 л (264 л.с.),бензин,АКПП,4WD,224 608 км,1 300 000,Копейск
BMW X7,2026,3.0 л (352 л.с.),гибрид,АКПП,4WD,N/A,19 060 000,Новосибирск
BMW 3-Series,2017,2.0 л (184 л.с.),бензин,АКПП,4WD,161 950 км,1 570 000,Минск
BMW X1,2015,2.0 л (192 л.с.),бензин,АКПП,4WD,106 000 км,2 300 000,Москва
BMW X3,2025,2.0 л (258 л.с.),бензин,АКПП,4WD,N/A,7 900 000,Санкт-Петербург
BMW 1-Series,2019,1.5 л (140 л.с.),бензин,робот,передний,44 900 км,2 195 000,Санкт-Петербург
BMW X4,2019,3.0 л (326 л.с.),дизель,АКПП,4WD,161 000 км,4 550 000,Санкт-Петербург
BMW 5-Series,2010,2.5 л (204 л.с.),бензин,АКПП,задний,300 000 км,1 610 000,Зуя
BMW 3-Series,1999,2.0 л (150 л.с.),бензин,АКПП,задний,350 000 км,317 000,Бийск
BMW 5-Series,2011,3.0 л (306 л.с.),бензин,АКПП,4WD,190 000 км,2 500 000,Сургут
BMW 5-Series,2018,2.0 л (184 л.с.),бензин,АКПП,задний,130 000 км,3 100 000,Пушкино
BMW 3-Series,2008,2.0 л (136 л.с.),бензин,АКПП,задний,376 000 км,790 000,Красноярск
BMW X5,2008,3.0 л (235 л.с.),дизель,АКПП,4WD,220 000 км,2 050 000,Новый Уренгой
BMW X5,2026,3.0 л (286 л.с.),дизель,автомат,4WD,N/A,17 283 000,Новосибирск
BMW X5,2025,3.0 л (381 л.с.),бензин,АКПП,4WD,N/A,16 030 000,Новосибирск
BMW 3-Series,1999,2.5 л (170 л.с.),бензин,механика,задний,346 000 км,610 000,Красноярск
BMW 7-Series,2015,4.4 л (450 л.с.),бензин,АКПП,4WD,115 000 км,4 500 000,Москва
BMW X5,2004,4.8 л (360 л.с.),бензин,АКПП,4WD,395 000 км,1 850 000,Сочи
BMW 5-Series,2004,2.5 л (192 л.с.),бензин,АКПП,задний,380 000 км,850 000,Советский
BMW X6,2013,3.0 л (306 л.с.),бензин,АКПП,4WD,164 000 км,2 500 000,Иркутск
BMW 1-Series,2013,1.6 л (136 л.с.),бензин,АКПП,задний,175 000 км,1 150 000,Тольятти
BMW X3,2025,2.0 л (258 л.с.),бензин,АКПП,4WD,N/A,7 150 000,Красноярск
BMW 7-Series,2025,3.0 л (375 л.с.),гибрид,АКПП,4WD,19 385 км,15 300 000,Краснодар
BMW iX,2022,523 л.с.,электро,АКПП,4WD,15 000 км,9 500 000,Омск
BMW X5,2011,3.0 л (306 л.с.),дизель,АКПП,4WD,310 255 км,2 250 000,Новосибирск
BMW 4-Series,2013,2.0 л (184 л.с.),дизель,АКПП,задний,229 500 км,1 799 000,Нижний Новгород
BMW X6,2020,3.0 л (400 л.с.),дизель,АКПП,4WD,78 475 км,8 300 000,Новосибирск
BMW 3-Series,2004,бензин,автомат,задний,352 000 км,N/A,800 000,Тоцкое Второе
BMW 2-Series Active Tourer,2019,1.5 л (140 л.с.),бензин,робот,передний,90 900 км,1 250 000,Владивосток
BMW 1-Series,2005,2.0 л (150 л.с.),бензин,АКПП,задний,268 595 км,650 000,Новосибирск
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,80 805 км,7 450 000,Новосибирск
BMW 3-Series,2002,2.0 л (143 л.с.),бензин,механика,задний,408 000 км,605 000,Снежинск
BMW X5,2025,3.0 л (298 л.с.),дизель,АКПП,4WD,4 200 км,16 500 000,Новосибирск
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,126 000 км,7 095 000,Хабаровск
BMW X1,2023,2.0 л (150 л.с.),гибрид,робот,4WD,23 900 км,4 595 000,Хабаровск
BMW 5-Series,2019,2.0 л (249 л.с.),бензин,АКПП,4WD,182 000 км,3 045 000,Челябинск
BMW 6-Series,2013,4.4 л (450 л.с.),бензин,АКПП,4WD,186 000 км,2 500 000,Москва
BMW X5,2020,3.0 л (249 л.с.),дизель,АКПП,4WD,81 000 км,6 990 000,Абакан
BMW 5-Series,1997,2.0 л (150 л.с.),бензин,механика,задний,N/A,399 000,Уфа
BMW X5,2013,3.0 л (381 л.с.),дизель,АКПП,4WD,212 000 км,3 000 000,Омск
BMW X6,2008,3.0 л (306 л.с.),бензин,АКПП,4WD,253 000 км,1 500 000,Москва
BMW 5-Series,2021,2.0 л (190 л.с.),дизель,АКПП,4WD,146 000 км,4 230 000,Анапа
BMW 5-Series,2019,2.0 л (249 л.с.),бензин,АКПП,4WD,61 000 км,4 450 000,Челябинск
BMW X5,2008,3.0 л (272 л.с.),бензин,АКПП,4WD,249 000 км,1 540 000,Новосибирск
BMW X7,2022,3.0 л (381 л.с.),гибрид,АКПП,4WD,28 900 км,12 890 000,Новосибирск
BMW X1,2019,1.5 л (116 л.с.),дизель,робот,передний,140 000 км,2 400 000,Екатеринбург
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,120 000 км,8 500 000,Нефтеюганск
BMW 5-Series,2021,2.0 л (190 л.с.),дизель,АКПП,задний,73 000 км,4 900 000,Хабаровск
BMW 3-Series,2008,2.0 л (136 л.с.),бензин,АКПП,задний,147 000 км,800 000,Юрга
BMW 5-Series Gran Turismo,2011,3.0 л (245 л.с.),дизель,АКПП,4WD,263 000 км,2 000 000,Тула
BMW 3-Series,2007,2.5 л (218 л.с.),бензин,АКПП,задний,150 000 км,1 340 000,Кемерово
BMW i3,2014,34 л.с.,электро,автомат,задний,125 000 км,1 350 000,Кропоткин
BMW X6,2010,3.0 л (245 л.с.),дизель,АКПП,4WD,320 000 км,1 850 000,Златоуст
BMW X6,2022,3.0 л (286 л.с.),дизель,АКПП,4WD,41 000 км,10 490 000,Астрахань
BMW X5,2020,2.0 л (231 л.с.),дизель,АКПП,4WD,85 193 км,5 699 000,Москва
BMW X6,2021,3.0 л (286 л.с.),дизель,АКПП,4WD,53 000 км,8 949 000,Москва
BMW 4-Series,2020,1.5 л (136 л.с.),бензин,автомат,задний,161 000 км,1 856 000,Гродно
BMW X4,2015,2.0 л (190 л.с.),дизель,АКПП,4WD,92 481 км,3 300 000,Киров
BMW 5-Series,1988,2.0 л (129 л.с.),бензин,механика,задний,291 000 км,250 000,Кемерово
BMW X5,2007,4.8 л (355 л.с.),бензин,АКПП,4WD,258 000 км,1 000 000,Омск
BMW 5-Series,2008,2.0 л (170 л.с.),бензин,АКПП,задний,250 000 км,1 400 000,Новосибирск
BMW 5-Series,2018,3.0 л (249 л.с.),дизель,АКПП,4WD,139 796 км,3 850 000,Москва
BMW 6-Series,2004,4.4 л (333 л.с.),бензин,АКПП,задний,202 000 км,1 200 000,Братск
BMW 7-Series,1991,5.0 л (299 л.с.),бензин,АКПП,задний,148 000 км,1 490 000,Калининград
BMW i3,2015,0.6 л (34 л.с.),гибрид,АКПП,задний,110 000 км,796 000,Гродно
BMW X5,2018,3.0 л (313 л.с.),дизель,АКПП,4WD,153 000 км,4 300 000,Новосибирск
BMW X3,2018,2.0 л (249 л.с.),бензин,АКПП,4WD,67 000 км,3 750 000,Новосибирск
BMW X5,2007,4.8 л (355 л.с.),бензин,АКПП,4WD,310 000 км,1 690 000,Новосибирск
BMW 5-Series,2008,2.0 л (163 л.с.),дизель,механика,задний,324 372 км,1 600 000,Новосибирск
BMW X4,2017,3.0 л (249 л.с.),дизель,АКПП,4WD,117 000 км,3 580 000,Санкт-Петербург
BMW X3,2014,2.0 л (245 л.с.),бензин,АКПП,4WD,168 886 км,2 280 000,Ноябрьск
BMW X3,2011,3.0 л (306 л.с.),бензин,АКПП,4WD,134 100 км,1 900 000,Новосибирск
BMW X3,2011,2.0 л (184 л.с.),дизель,АКПП,4WD,292 024 км,1 400 000,Новосибирск
BMW 5-Series,1999,2.0 л (150 л.с.),бензин,механика,задний,380 000 км,490 000,Томск
BMW X5,2003,4.4 л (286 л.с.),бензин,АКПП,4WD,477 000 км,660 000,Новосибирск
BMW 1-Series,2018,1.5 л (136 л.с.),бензин,АКПП,задний,79 700 км,1 825 000,Красноярск
BMW 5-Series,2021,2.0 л (249 л.с.),бензин,АКПП,4WD,74 917 км,4 999 995,Кемерово
BMW X1,2016,1.5 л (136 л.с.),бензин,АКПП,передний,67 000 км,1 849 000,Красноярск
BMW 1-Series,2018,1.5 л (136 л.с.),бензин,АКПП,задний,103 000 км,1 750 000,Красноярск
BMW X5,2014,3.0 л (306 л.с.),бензин,АКПП,4WD,195 641 км,3 225 000,Томск
BMW X1,2019,2.0 л (150 л.с.),дизель,АКПП,4WD,91 259 км,3 277 000,Москва
BMW X2,2019,2.0 л (192 л.с.),бензин,робот,4WD,102 422 км,2 880 000,Москва
BMW X5,2024,3.0 л (381 л.с.),гибрид,АКПП,4WD,13 170 км,13 300 000,Москва
BMW X5,2019,3.0 л (400 л.с.),дизель,АКПП,4WD,188 500 км,4 012 000,Минск
BMW 3-Series,2008,2.0 л (136 л.с.),бензин,АКПП,задний,297 000 км,800 000,Екатеринбург
BMW X5,2020,3.0 л (340 л.с.),бензин,АКПП,4WD,79 200 км,5 990 000,Новосибирск
BMW 5-Series,1980,2.0 л (125 л.с.),бензин,автомат,задний,250 000 км,300 000,Могзон
BMW X6,2008,4.4 л (408 л.с.),бензин,АКПП,4WD,280 160 км,1 500 000,Новосибирск
