Title,Year,Engine,Fuel,Transmission,Drive,Mileage,Price,Location
bmw 3-series,2011,3.0,petrol,automatic,awd,176100.0,1250000,москва
bmw 5-series,2017,2.0,petrol,automatic,rear,70000.0,2899000,владивосток
bmw x6,2016,3.0,petrol,automatic,awd,157000.0,3100000,владивосток
bmw x3,2016,3.0,diesel,automatic,awd,205000.0,2950000,санкт-петербург
bmw 6-series,2013,3.0,petrol,automatic,awd,205000.0,3200000,магнитогорск
bmw 5-series,2020,2.0,petrol,automatic,rear,130000.0,4590000,красноярск
bmw x3,2025,2.0,petrol,automatic,awd,,8000000,москва
bmw x4,2015,2.0,petrol,automatic,awd,110000.0,2950000,иркутск
bmw 1-series,2011,1.6,petrol,automatic,rear,131000.0,999000,томск
bmw x3,2011,2.0,diesel,automatic,awd,170000.0,1850000,анапа
bmw x6,2008,3.0,petrol,automatic,awd,206000.0,1600000,кострома
bmw x5,2000,3.0,petrol,automatic,awd,248172.0,925000,пермь
bmw x7,2021,3.0,hybrid,automatic,awd,61713.0,9800000,челябинск
bmw 5-series,2006,2.5,petrol,automatic,awd,216000.0,1000000,хасавюрт
bmw x1,2020,2.0,diesel,automatic,awd,44532.0,3350000,санкт-петербург
bmw 5-series,2021,3.0,diesel,automatic,rear,112253.0,4300000,москва
bmw 5-series,2018,3.0,diesel,automatic,awd,105400.0,3960000,ставрополь
bmw x6,2015,3.0,petrol,automatic,awd,270000.0,2600000,тюмень
bmw x4,2022,3.0,petrol,automatic,awd,32500.0,7700000,бердск
bmw 3-series,2012,2.0,petrol,automatic,rear,140000.0,1290000,новосибирск
bmw 5-series,2019,3.0,diesel,automatic,awd,98000.0,4950000,иркутск
bmw 5-series,1987,2.0,petrol,manual,rear,300000.0,300000,тобольск
bmw 5-series,2021,2.0,diesel,automatic,awd,54987.0,5300000,набережные челны
bmw x6,2012,3.0,petrol,automatic,awd,188947.0,1799000,волгоград
bmw x5,2024,3.0,petrol,automatic,awd,9505.0,11799000,москва
bmw 5-series,2007,2.5,petrol,automatic,rear,270000.0,999999,новомихайловский
bmw x5,2008,3.0,petrol,automatic,awd,254000.0,1350000,нальчик
bmw 5-series,2019,3.0,diesel,automatic,awd,143000.0,3800000,москва
bmw 3-series,2014,1.6,petrol,automatic,rear,147559.0,1325150,москва
bmw x6,2013,4.4,petrol,automatic,awd,210000.0,1800000,тюмень
bmw 5-series,2018,3.0,diesel,automatic,awd,130000.0,4350000,симферополь
bmw 5-series,2011,3.0,diesel,automatic,awd,285428.0,1650000,челябинск
bmw x5,2007,3.0,petrol,automatic,awd,289000.0,1680000,иркутск
bmw 5-series,2016,2.0,diesel,automatic,rear,180000.0,2360000,калининград
bmw 3-series,2000,2.0,petrol,automatic,rear,366000.0,950000,старый оскол
bmw x3,2004,2.5,petrol,automatic,awd,305000.0,850000,калининград
bmw 5-series,2017,4.4,petrol,automatic,awd,300000.0,4800000,иркутск
bmw 3-series,2011,2.5,petrol,automatic,awd,193500.0,1200000,москва
bmw 7-series,2025,3.0,hybrid,automatic,awd,,22200000,москва
bmw 3-series,2015,2.0,petrol,automatic,awd,220000.0,1800000,южноуральск
bmw x3,2025,2.0,petrol,automatic,awd,,7390000,самара
bmw x1,2019,2.0,diesel,automatic,awd,96445.0,2799444,москва
bmw x3,2021,2.0,petrol,automatic,awd,131000.0,3750000,сосновый бор
bmw 3-series,1999,2.0,petrol,manual,rear,545000.0,705000,первоуральск
bmw 5-series,2012,2.0,diesel,automatic,rear,256000.0,2050000,екатеринбург
bmw 3-series,2014,1.6,petrol,automatic,rear,138000.0,1440000,красноярск
bmw 3-series,1988,1.8,petrol,manual,rear,100000.0,700000,пермь
bmw 5-series,2021,2.0,petrol,automatic,rear,102000.0,4350000,тюмень
bmw x5,2021,3.0,diesel,automatic,awd,109000.0,7990000,чебоксары
bmw 5-series,2018,2.0,diesel,automatic,rear,92703.0,2800000,краснодар
bmw 4-series,2018,2.0,petrol,automatic,rear,36883.0,3050000,москва
bmw x3,2019,3.0,diesel,automatic,awd,90000.0,4500000,сочи
bmw 1-series,2011,1.6,petrol,automatic,rear,116000.0,1180000,краснодар
bmw 7-series,2000,2.9,diesel,automatic,rear,468000.0,1100000,симферополь
bmw x5,2018,3.0,diesel,automatic,awd,105943.0,9000000,владивосток
bmw x5,2007,3.0,petrol,automatic,awd,287000.0,1590000,березники
bmw x1,2014,2.0,petrol,automatic,awd,126000.0,1900000,нижневартовск
bmw x6,2009,3.0,diesel,automatic,awd,326011.0,1465000,брянск
bmw 5-series,2014,2.0,petrol,automatic,rear,240271.0,1499000,балашиха
bmw 3-series,2012,2.0,petrol,automatic,rear,250000.0,1750000,белово
bmw 8-series,2021,3.0,diesel,automatic,awd,23500.0,10000000,москва
bmw x3,2018,2.0,diesel,automatic,awd,180000.0,3500000,тюмень
bmw 3-series,2018,2.0,petrol,automatic,rear,90000.0,2300000,владивосток
bmw x5,2000,4.4,petrol,automatic,awd,435000.0,950000,махачкала
bmw 3-series,2012,2.0,diesel,automatic,rear,175327.0,1699000,орел
bmw 1-series,2007,2.0,petrol,automatic,rear,200000.0,900000,красноярск
bmw 3-series,2011,2.0,petrol,automatic,rear,220000.0,1199999,москва
bmw x1,2024,2.0,petrol,robot,front,45.0,6000000,пермь
bmw 7-series,2017,2.0,petrol,automatic,rear,146647.0,2950000,москва
bmw 3-series,2018,2.0,petrol,automatic,awd,96000.0,3020000,краснодар
bmw 5-series,2004,2.5,petrol,automatic,rear,285630.0,840000,ульяновск
bmw 1-series,2014,1.6,petrol,automatic,rear,60000.0,1360000,улан-удэ
bmw 5-series,1993,2.0,petrol,automatic,rear,563000.0,40000,гвардейск
bmw x3,2021,2.0,diesel,automatic,awd,31900.0,5750000,уфа
bmw 5-series,2006,2.5,petrol,automatic,rear,436174.0,1550000,челябинск
bmw 5-series,2016,2.0,petrol,automatic,rear,168900.0,1950000,кемерово
bmw 5-series,2018,2.0,diesel,automatic,rear,262000.0,2560000,тула
bmw x5,2010,3.0,petrol,automatic,awd,200000.0,1950000,омск
bmw 3-series,2019,2.0,diesel,automatic,rear,195000.0,2650000,челябинск
bmw x1,2015,1.5,petrol,automatic,front,67000.0,2050000,новосибирск
bmw x5,2019,3.0,diesel,automatic,awd,116500.0,5750000,симферополь
bmw 5-series,2017,2.0,diesel,automatic,awd,160000.0,2850000,екатеринбург
bmw x6,2013,3.0,diesel,automatic,awd,190000.0,2500000,барнаул
bmw 5-series,1991,2.0,petrol,manual,rear,195000.0,790000,нальчик
bmw 5-series,1996,2.5,diesel,manual,rear,500000.0,270000,санкт-петербург
bmw x5,2019,3.0,diesel,automatic,awd,145000.0,5900000,краснодар
bmw x7,2025,3.0,hybrid,automatic,awd,,19150000,москва
bmw 5-series,1996,2.0,petrol,manual,rear,320200.0,480000,раздольное
bmw 5-series,2008,2.5,petrol,automatic,rear,221000.0,1200000,рязань
bmw x5,2008,3.0,diesel,automatic,awd,320000.0,1650000,ростов-на-дону
bmw 5-series,2013,2.0,diesel,automatic,rear,164000.0,2150000,москва
bmw x5,2001,3.0,petrol,automatic,awd,310000.0,1100000,иркутск
bmw x5,2017,3.0,diesel,automatic,awd,198300.0,4350000,сургут
bmw x3,2021,3.0,diesel,automatic,awd,62864.0,6099000,санкт-петербург
bmw 3-series,2012,2.0,petrol,automatic,awd,125000.0,1700000,новый уренгой
bmw x6,2012,3.0,petrol,automatic,awd,149052.0,2300000,краснодар
bmw 3-series,2000,2.5,petrol,manual,rear,300000.0,500000,гагарин
bmw x5,2004,3.0,petrol,automatic,awd,390000.0,1550000,юрга
bmw x3,2013,2.0,petrol,automatic,awd,222000.0,1650000,новороссийск
bmw 1-series,2011,1.6,petrol,automatic,rear,173000.0,1159000,новомосковск
bmw 5-series,2020,2.0,diesel,automatic,rear,69000.0,3800000,белебей
bmw 5-series,2012,2.0,petrol,automatic,rear,198000.0,1750000,краснодар
bmw 5-series,2006,2.5,petrol,automatic,rear,200000.0,1260000,улан-удэ
bmw x5,2021,4.4,petrol,automatic,awd,57177.0,11750000,москва
bmw x6,2018,3.0,diesel,automatic,awd,201685.0,3550000,санкт-петербург
bmw 5-series,2001,2.9,diesel,automatic,rear,500000.0,690000,анапа
bmw x6,2011,3.0,diesel,automatic,awd,220000.0,2300000,калининград
bmw 5-series,2014,2.0,diesel,automatic,rear,210800.0,1799000,москва
bmw 4-series,2014,2.0,diesel,automatic,awd,252875.0,1830000,калининград
bmw x5,2010,3.0,diesel,automatic,awd,255000.0,2250000,красноярск
bmw 3-series,2008,2.0,petrol,automatic,rear,250000.0,1050000,калининград
bmw 5-series,1996,2.0,petrol,automatic,rear,420000.0,490000,калининград
bmw x5,2003,2.9,diesel,automatic,awd,398000.0,949000,арзамас
bmw x6,2008,3.0,petrol,automatic,awd,247000.0,1800000,москва
bmw 5-series,2018,2.0,diesel,automatic,awd,103500.0,3700000,ростов-на-дону
bmw 3-series gran turismo,2013,2.0,diesel,automatic,awd,115893.0,1975000,краснодар
bmw x2,2021,1.5,автомат,4wd,57 900 км,,3650000,москва
bmw x7,2020,3.0,hybrid,automatic,awd,125000.0,9900000,барнаул
bmw x5,2009,3.0,diesel,automatic,awd,286000.0,1800000,новосибирск
bmw x5,2017,3.0,diesel,automatic,awd,175000.0,3500000,иркутск
bmw 3-series,2018,2.0,petrol,automatic,awd,138000.0,2400000,москва
bmw x3,2008,3.0,petrol,automatic,awd,177800.0,1200000,краснодар
bmw x6,2010,4.4,petrol,automatic,awd,200000.0,1500000,абакан
bmw 5-series,2004,3.0,diesel,automatic,rear,326500.0,1400000,тюмень
bmw x3,2012,2.0,petrol,automatic,awd,206000.0,1219000,санкт-петербург
bmw 5-series,2001,2.5,petrol,automatic,rear,399999.0,860000,видное
bmw 4-series,2019,2.0,petrol,automatic,rear,78000.0,3150000,уссурийск
bmw x5,2015,3.0,diesel,automatic,awd,219000.0,3750000,симферополь
bmw 3-series,2016,,157 000 км,,,,2100000,санкт-петербург
bmw 3-series,2017,2.0,petrol,automatic,awd,235000.0,1830000,казань
bmw 5-series,1994,2.5,petrol,manual,rear,408000.0,900000,москва
bmw 5-series,2018,2.0,diesel,automatic,awd,100000.0,4100000,ачинск
bmw 3-series,2017,1.5,petrol,automatic,rear,123000.0,1580000,санкт-петербург
bmw 3-series,2018,2.0,petrol,automatic,rear,120084.0,2200000,борисоглебск
bmw x5,2010,3.0,diesel,automatic,awd,250000.0,2500000,ангарск
bmw 3-series,2015,2.0,petrol,automatic,awd,109765.0,1620000,екатеринбург
bmw x5,2018,3.0,diesel,automatic,awd,26146.0,6600000,владивосток
bmw 5-series,2012,2.0,petrol,automatic,awd,256000.0,1800000,сургут
bmw x5,2013,3.0,petrol,automatic,awd,300000.0,2400000,братск
bmw x5,2007,4.8,petrol,automatic,awd,209000.0,1550000,чита
bmw x2,2020,1.5,petrol,robot,front,45874.0,3330000,москва
bmw x2,2018,2.0,petrol,automatic,awd,69000.0,2560000,москва
bmw x3,2021,2.0,diesel,automatic,awd,49000.0,5775000,москва
bmw 8-series,2021,3.0,petrol,automatic,awd,44200.0,7390000,самара
bmw x1,2012,2.0,diesel,automatic,awd,210893.0,1280000,москва
bmw x5,2020,3.0,hybrid,automatic,73 500 км,,6690000,москва
bmw x3,2015,2.0,petrol,automatic,awd,189000.0,1890000,мытищи
bmw 3-series,1991,1.6,petrol,manual,rear,455000.0,455000,калининград
bmw 3-series,1990,1.6,petrol,manual,rear,350000.0,3000000,калининград
bmw 5-series,2019,2.0,diesel,automatic,awd,69269.0,4100000,москва
bmw 5-series,1997,2.5,petrol,automatic,rear,450000.0,730000,тюмень
bmw 5-series,2016,2.0,petrol,automatic,rear,290407.0,1597000,тверь
bmw 3-series,2000,1.9,petrol,manual,rear,238000.0,335000,щёлково
bmw 5-series,2013,2.0,diesel,automatic,rear,240000.0,1700000,краснодар
bmw x5,2008,3.0,diesel,automatic,awd,310000.0,2400000,дивное
bmw 5-series,2018,2.0,diesel,automatic,rear,96389.0,3745000,минеральные воды
bmw x4,2019,3.0,diesel,automatic,awd,128301.0,5700000,воронеж
bmw 5-series,2022,2.0,petrol,automatic,rear,19000.0,5100000,москва
bmw x6,2010,3.0,petrol,automatic,awd,187000.0,2100000,владикавказ
bmw 5-series,2017,3.0,petrol,automatic,awd,190000.0,3999000,тюмень
bmw 5-series,2004,3.0,petrol,automatic,rear,400000.0,750000,лобня
bmw 5-series,2016,2.0,diesel,automatic,awd,180000.0,2000000,москва
bmw x4,2020,3.0,diesel,automatic,awd,62835.0,6400000,москва
bmw 3-series,2014,2.0,petrol,automatic,awd,89380.0,2350000,нижний новгород
bmw x1,2024,2.0,petrol,robot,awd,16000.0,4800000,екатеринбург
bmw x5,2004,3.0,diesel,automatic,awd,600000.0,1200000,выселки
bmw x5,2020,2.0,diesel,automatic,awd,125060.0,5200000,москва
bmw x6,2014,3.0,diesel,automatic,awd,165500.0,3250000,краснодар
bmw 5-series,2004,2.5,petrol,automatic,rear,1.0,870000,орск
bmw x6,2018,3.0,diesel,automatic,awd,141920.0,3848000,москва
bmw 3-series,1999,1.9,petrol,manual,rear,350000.0,575000,красногорский
bmw x5,2007,4.8,petrol,automatic,awd,264000.0,1450000,нижневартовск
bmw x7,2021,3.0,hybrid,automatic,awd,67935.0,8950000,москва
bmw x5,2007,3.0,petrol,automatic,awd,161000.0,1500000,евпатория
bmw 3-series,1988,1.8,petrol,manual,rear,200000.0,170000,санкт-петербург
bmw x7,2020,3.0,diesel,automatic,awd,15200.0,10300000,москва
bmw 5-series,2011,3.0,diesel,automatic,awd,290000.0,1400000,пенза
bmw 5-series,2006,2.5,petrol,automatic,rear,300000.0,1400000,нижний новгород
bmw 3-series,1998,1.6,petrol,manual,rear,373000.0,410000,оренбург
bmw x3,2020,2.0,petrol,automatic,awd,59288.0,4380000,москва
bmw x6,2009,3.0,petrol,automatic,awd,275000.0,1800000,муром
bmw x5,2006,3.0,petrol,automatic,awd,294000.0,1200000,новосибирск
bmw 3-series,2019,2.0,diesel,automatic,awd,123000.0,3200000,смоленск
bmw 6-series,2008,4.8,petrol,automatic,rear,97000.0,2600000,санкт-петербург
bmw x6,2016,3.0,diesel,automatic,awd,119716.0,4100000,москва
bmw x5,2015,4.4,petrol,automatic,awd,173590.0,3800000,москва
bmw x7,2021,3.0,diesel,automatic,awd,80700.0,9300000,москва
bmw 3-series,2014,2.0,petrol,automatic,rear,73000.0,222555,новороссийск
bmw 3-series,2021,3.0,diesel,automatic,awd,46000.0,4500000,судак
bmw 3-series,2001,2.5,petrol,automatic,awd,332000.0,622000,екатеринбург
bmw x3,2015,2.0,petrol,automatic,awd,88377.0,2448000,казань
bmw x1,2011,2.0,petrol,automatic,rear,,1097000,стерлитамак
bmw 3-series,2012,2.0,petrol,automatic,awd,199000.0,1620000,нижний новгород
bmw 3-series,2021,2.0,diesel,automatic,awd,61799.0,4498000,волгоград
bmw x5,2019,3.0,petrol,automatic,awd,140557.0,5500000,екатеринбург
bmw m5,2019,4.4,petrol,automatic,awd,77299.0,7950000,химки
bmw x3,2014,2.0,petrol,automatic,awd,205000.0,2100000,раменское
bmw 5-series,2018,3.0,petrol,automatic,awd,125000.0,4200000,ростов-на-дону
bmw 5-series,2021,2.0,petrol,automatic,awd,83500.0,5150000,москва
bmw x1,2020,2.0,petrol,automatic,awd,108334.0,2875150,москва
bmw 3-series,2002,2.5,petrol,manual,awd,260000.0,650000,сургут
bmw 5-series,2017,2.0,diesel,automatic,awd,180.0,3800000,барнаул
bmw x5,2021,3.0,diesel,automatic,awd,74500.0,8500000,гвардейское
bmw 3-series,2019,2.0,diesel,automatic,rear,210000.0,1750000,москва
bmw 5-series,1988,2.5,petrol,manual,rear,224000.0,449000,ессентуки
bmw x5,2024,3.0,diesel,automatic,awd,23159.0,12490000,санкт-петербург
bmw x3,2025,2.0,petrol,automatic,awd,66.0,7300000,казань
bmw 6-series gran turismo,2022,3.0,diesel,automatic,awd,125316.0,6290000,санкт-петербург
bmw x3,2019,2.0,diesel,automatic,awd,180804.0,3790000,москва
bmw xm,2024,4.4,hybrid,automatic,awd,26300.0,23800000,москва
bmw x6,2011,3.0,diesel,automatic,awd,177616.0,2235000,иркутск
bmw x3,2015,3.0,diesel,automatic,awd,203000.0,3000000,москва
bmw x3,2015,3.0,diesel,automatic,awd,128000.0,3000000,новосибирск
bmw x3,2019,2.0,diesel,automatic,awd,82500.0,3950000,воткинск
bmw x6,2020,3.0,diesel,automatic,awd,166100.0,6900000,москва
bmw 3-series,2021,3.0,petrol,automatic,awd,119000.0,5250000,москва
bmw x5,2007,3.0,diesel,automatic,awd,356000.0,1350000,домодедово
bmw x5,2019,3.0,diesel,automatic,awd,94000.0,6300000,миасс
bmw 3-series,2003,2.5,petrol,automatic,rear,340000.0,650000,нижний тагил
bmw x6,2008,3.0,petrol,automatic,awd,251000.0,1775000,курган
bmw 3-series,2014,2.0,petrol,automatic,awd,115000.0,1749000,москва
bmw 5-series,2015,2.0,petrol,automatic,awd,172801.0,1899000,москва
bmw 3-series,2015,2.0,petrol,automatic,awd,198000.0,2300000,краснодар
bmw x3,2014,2.0,petrol,automatic,awd,137000.0,1749000,москва
bmw x5,2013,3.0,diesel,automatic,awd,172000.0,2059000,москва
bmw 3-series,2015,2.0,petrol,automatic,awd,121000.0,1899000,москва
bmw x5,2012,3.0,petrol,automatic,awd,154358.0,1924000,москва
bmw x5,2008,4.8,petrol,automatic,awd,373000.0,1300000,челябинск
bmw 5-series,2012,2.0,petrol,automatic,awd,160000.0,1479000,москва
bmw x5,2019,4.4,petrol,automatic,awd,99893.0,6377000,пермь
bmw x5,2017,3.0,diesel,automatic,awd,120003.0,4390000,москва
bmw x5,2007,4.8,petrol,automatic,awd,400000.0,1000000,нальчик
bmw 3-series,2012,2.0,petrol,automatic,awd,238000.0,2050000,аргаяш
bmw 5-series,2020,3.0,diesel,automatic,awd,66800.0,6850000,новосибирск
bmw x5,2021,3.0,diesel,automatic,awd,115096.0,7299000,ярославль
bmw 5-series,2005,3.0,petrol,automatic,rear,350000.0,999000,ростов-на-дону
bmw 2-series,2016,3.0,petrol,automatic,awd,98000.0,2998000,краснодар
bmw 6-series,2012,4.4,petrol,automatic,rear,104903.0,2290000,лабинск
bmw x5,2004,3.0,petrol,manual,awd,277000.0,1000000,салават
bmw x5,2013,4.4,petrol,automatic,awd,143000.0,2380000,новосибирск
bmw 7-series,2012,3.0,diesel,automatic,rear,250000.0,2400000,тюмень
bmw 5-series,2017,2.0,petrol,automatic,awd,65211.0,3850000,москва
bmw x1,2017,2.0,petrol,automatic,awd,103832.0,2709000,казань
bmw 2-series active tourer,2014,1.5,petrol,automatic,front,83000.0,1230000,новосибирск
bmw 7-series,2006,3.0,diesel,automatic,rear,240000.0,520000,москва
bmw 4-series,2021,2.0,petrol,automatic,rear,69518.0,5845000,москва
bmw 7-series,2001,4.4,petrol,automatic,rear,200000.0,550000,астрахань
bmw 7-series,2011,3.0,diesel,automatic,awd,273185.0,1599000,москва
bmw x2,2018,2.0,petrol,automatic,awd,87426.0,2380000,санкт-петербург
bmw x3,2018,2.0,diesel,automatic,awd,160104.0,3110000,москва
bmw 7-series,2012,3.0,petrol,automatic,awd,178000.0,1950000,москва
bmw x4,2023,2.0,petrol,automatic,awd,28000.0,6500000,москва
bmw x5,2004,3.0,petrol,automatic,awd,340000.0,750000,брянск
bmw x5,2015,2.0,hybrid,automatic,awd,170000.0,2950000,хабаровск
bmw 3-series,2007,2.0,petrol,automatic,rear,180000.0,700000,санкт-петербург
bmw x7,2020,3.0,hybrid,automatic,awd,117500.0,6400000,москва
bmw 5-series,2019,3.0,diesel,automatic,awd,112271.0,4697000,москва
bmw x1,2011,2.0,petrol,automatic,rear,185000.0,1250000,улан-удэ
bmw x1,2011,2.0,petrol,automatic,rear,218000.0,1150000,ачинск
bmw m3,2021,3.0,petrol,automatic,rear,27970.0,9595000,красноярск
bmw 3-series,2013,2.0,diesel,automatic,rear,290000.0,1300000,кострома
bmw x1,2020,2.0,petrol,automatic,awd,72000.0,3960000,железногорск
bmw x3,2025,2.0,petrol,automatic,awd,26.0,6420000,краснодар
bmw 1-series,2013,1.6,petrol,automatic,rear,175000.0,1000000,калининград
bmw 3-series,2002,2.2,petrol,automatic,rear,331000.0,880000,старотитаровская
bmw x5,2015,3.0,diesel,automatic,awd,203000.0,3525000,иркутск
bmw x5,2007,4.8,petrol,automatic,awd,235000.0,1335000,махачкала
bmw x1,2009,3.0,petrol,automatic,awd,62000.0,1900000,барнаул
bmw x3,2004,3.0,petrol,automatic,awd,330000.0,719000,вологда
bmw 3-series,2001,2.0,petrol,automatic,rear,340000.0,500000,архипо-осиповка
bmw x6,2016,3.0,diesel,automatic,awd,106056.0,4400000,москва
bmw 5-series,2014,2.0,petrol,automatic,awd,210000.0,2100000,магнитогорск
bmw 3-series,2017,1.5,petrol,automatic,rear,90000.0,1900000,барнаул
bmw x5,2015,3.0,diesel,automatic,awd,328000.0,3200000,москва
bmw x4,2019,3.0,diesel,automatic,awd,170634.0,4550000,санкт-петербург
bmw 5-series,2019,3.0,diesel,automatic,awd,94500.0,4850000,москва
bmw 5-series,2018,3.0,diesel,automatic,awd,190000.0,2950000,санкт-петербург
bmw 5-series,2011,3.0,petrol,automatic,rear,250000.0,1860000,краснодар
bmw x2,2025,2.0,petrol,robot,awd,,7390000,москва
bmw x2,2025,2.0,petrol,robot,awd,,6400000,москва
bmw x3,2025,2.0,petrol,automatic,awd,,6790000,москва
bmw x2,2025,2.0,petrol,robot,awd,,6450000,москва
bmw x6,2011,4.4,petrol,automatic,awd,111000.0,2500000,тюмень
bmw x5,2001,3.0,petrol,automatic,awd,370000.0,850000,белокуриха
bmw 8-series,2021,3.0,petrol,automatic,rear,37000.0,8000000,чита
bmw x3,2004,3.0,diesel,automatic,awd,194000.0,670000,нижний новгород
bmw x5,2001,3.0,petrol,automatic,awd,300000.0,439000,нижний тагил
bmw x1,2022,2.0,petrol,robot,front,29000.0,3700000,санкт-петербург
bmw x6,2016,3.0,diesel,automatic,awd,78000.0,4400000,санкт-петербург
bmw x6,2017,3.0,diesel,automatic,awd,77972.0,4750000,новосибирск
bmw x7,2022,3.0,petrol,automatic,awd,25435.0,11500000,новосибирск
bmw 2-series gran tourer,2015,1.5,petrol,automatic,front,140000.0,1300000,чита
bmw x5,2000,4.4,petrol,automatic,awd,200000.0,555000,новосибирск
bmw x5,2010,3.0,petrol,automatic,awd,153.0,2285000,якутск
bmw x5,2025,3.0,petrol,automatic,awd,7000.0,14400000,корея→иркутск
bmw x3,2014,2.0,diesel,automatic,awd,181085.0,2199000,новосибирск
bmw x5,2012,4.4,petrol,automatic,awd,86091.0,3800000,новосибирск
bmw 7-series,2015,3.0,diesel,automatic,awd,233932.0,2570000,новосибирск
bmw x5,2001,3.0,petrol,automatic,awd,397000.0,860000,новосибирск
bmw x5,2008,3.0,petrol,automatic,awd,250000.0,1649000,кемерово
bmw x5,2015,3.0,diesel,automatic,awd,194036.0,3150000,стерлитамак
bmw 5-series,2017,2.0,diesel,automatic,awd,165000.0,3199999,красноярск
bmw x5,2004,3.0,petrol,automatic,awd,320000.0,1000000,норильск
bmw 5-series,2015,2.0,petrol,automatic,rear,122158.0,2350000,новосибирск
bmw 5-series,2006,3.0,petrol,automatic,rear,290000.0,1000000,омск
bmw 5-series,2018,2.0,diesel,automatic,awd,143564.0,3119000,кемерово
bmw x3,2011,3.0,petrol,automatic,awd,258000.0,1669000,красноярск
bmw x5,2010,3.0,petrol,automatic,awd,276878.0,1557000,новосибирск
bmw 5-series,2000,2.0,petrol,automatic,rear,481150.0,599999,тюмень
bmw x5,2003,3.0,petrol,automatic,awd,234363.0,1200000,канск
bmw x1,2012,2.0,petrol,automatic,awd,80000.0,700000,омск
bmw 3-series,2010,2.0,petrol,automatic,rear,230000.0,1047000,красноярск
bmw x6,2013,3.0,petrol,automatic,awd,232000.0,1987000,красноярск
bmw x5,2017,3.0,diesel,automatic,awd,138000.0,4500000,красноярск
bmw x3,2006,2.5,petrol,automatic,awd,227000.0,997000,красноярск
bmw 5-series,2020,2.0,petrol,automatic,rear,104685.0,4779000,красноярск
bmw 5-series,2013,2.0,diesel,automatic,awd,171862.0,1795000,красноярск
bmw 1-series,2015,1.6,petrol,automatic,rear,135000.0,980000,уссурийск
bmw 3-series,2019,2.0,diesel,automatic,awd,49000.0,3450000,владивосток
bmw x3,2019,3.0,diesel,automatic,awd,58100.0,5350000,владивосток
bmw x3,2022,3.0,diesel,automatic,awd,53500.0,4655000,минск
bmw x3,2011,2.0,diesel,automatic,awd,279000.0,1390000,барнаул
bmw 3-series,2016,1.5,petrol,automatic,rear,48000.0,1900000,томск
bmw 3-series,2021,2.0,petrol,automatic,rear,30000.0,2890000,китай→уссурийск
bmw 3-series,2012,2.0,petrol,automatic,rear,136000.0,1970000,уссурийск
bmw x6,2011,4.4,petrol,automatic,awd,170000.0,2450000,владивосток
bmw x3,2012,2.0,diesel,automatic,awd,300000.0,1350000,красноярск
bmw x7,2019,3.0,petrol,automatic,awd,40000.0,9000000,южно-сахалинск
bmw i3,2016,0.6,hybrid,automatic,rear,72416.0,1052000,минск
bmw x5,2015,3.0,diesel,automatic,awd,253700.0,2253000,минск
bmw 5-series,2011,2.5,petrol,automatic,rear,150000.0,1980000,красноярск
bmw x1,2019,1.5,petrol,robot,front,78700.0,1650000,япония→владивосток
bmw x5,2008,3.0,diesel,automatic,awd,270000.0,1750000,новосибирск
bmw 5-series,2021,2.0,hybrid,automatic,rear,99800.0,3682000,минск
bmw 3-series,2017,1.5,petrol,automatic,rear,85000.0,1825000,кемерово
bmw x5,2008,3.0,petrol,automatic,awd,293785.0,1259000,кемерово
bmw 5-series,2010,3.0,petrol,automatic,rear,300000.0,2000000,екатеринбург
bmw x3,2021,2.0,hybrid,automatic,awd,43000.0,5300000,иркутск
bmw 3-series,2017,1.5,petrol,automatic,rear,43457.0,1850000,лесозаводск
bmw 3-series,2012,2.0,petrol,automatic,awd,255000.0,1539000,кемерово
bmw x5,2012,3.0,diesel,automatic,awd,316060.0,2300000,красноярск
bmw x5,2008,3.0,petrol,automatic,awd,250000.0,1550000,новосибирск
bmw x3,2012,2.0,petrol,automatic,awd,202000.0,1347000,красноярск
bmw 5-series,2014,2.0,petrol,automatic,rear,109000.0,3299900,абакан
bmw x6,2020,3.0,petrol,automatic,awd,136000.0,7999000,барнаул
bmw x5,2017,3.0,diesel,automatic,awd,185544.0,3897000,барнаул
bmw 4-series,2023,2.0,petrol,automatic,rear,34000.0,10208000,минск
bmw x5,2011,3.0,diesel,automatic,awd,255753.0,1950000,красноярск
bmw 5-series,2010,3.0,diesel,automatic,rear,231276.0,2150000,новосибирск
bmw 5-series,2021,2.0,petrol,automatic,rear,167000.0,4000000,санкт-петербург
bmw 5-series,2013,2.0,diesel,automatic,awd,250000.0,1427000,витебск
bmw x1,2019,1.5,petrol,robot,front,48610.0,1960000,чита
bmw x5,2004,4.4,petrol,automatic,awd,300000.0,950000,чита
bmw x1,2016,1.5,petrol,automatic,front,110000.0,1860000,находка
bmw 5-series,2012,3.0,petrol,automatic,awd,213213.0,2365000,краснодар
bmw x5,2022,3.0,diesel,automatic,awd,69000.0,7850000,иркутск
bmw x5,2009,3.0,petrol,automatic,awd,259000.0,1585000,улан-удэ
bmw x1,2018,1.5,petrol,robot,front,92000.0,2150000,благовещенск
bmw x5,2021,3.0,diesel,automatic,awd,60000.0,8900000,сургут
bmw 5-series,2012,2.0,petrol,automatic,rear,190149.0,1667000,барнаул
bmw x5,2021,3.0,petrol,automatic,awd,14000.0,8700000,владивосток
bmw 2-series active tourer,2018,1.5,petrol,automatic,front,62000.0,970000,япония→владивосток
